,File_name,SMILES,sugar,solvent_class,Molecular_Weight,Num_Atoms,MW class
465,24948.csv,[H]C([H])=C1C2=C([H])C([H])=C(C3=C2C2=C(O3)C([H])=C(C([H])=C2OC1([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],0,0,306.405,45,small
466,24968.csv,[H]N([H])C(=O)C([H])([H])C([H])([H])[C@]1([H])C(=O)[C@]2([H])N3C([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])[C@]3([H])C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])[C@@]21[H],0,4,276.38,44,small
467,25057.csv,[H]O[C@]1([H])C(=O)[C@@]([H])(C([H])([H])[H])[C@@]2(O[C@]3(C([H])=C([H])OC3([H])[H])C([H])([H])C2([H])[H])[C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]([H])(OC(=O)C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])[C@]12[H],0,2,392.492,60,small
468,25089.csv,[H]OC([H])([H])[C@](O[H])(C1=C([H])[C@@]2([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])[C@]([H])(C(=C([H])[H])C([H])([H])[H])C1=O)[C@@]1([H])C([H])([H])C(=O)C(=C([H])[C@@]1([H])O[H])C([H])([H])[H],0,8,416.558,66,small
469,25110.csv,[H]O[C@]1([H])C([H])=C(C(=O)[C@@]1([H])C([H])([H])[C@@]1(O[C@]([H])(C([H])=C(C([H])([H])[H])C([H])([H])[H])[C@]2(O[H])[C@@]1([H])C(=O)[C@@]1(O[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]1([H])[C@]2([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],0,8,432.557,67,small
470,25292.csv,[H]\C(=C(\C([H])([H])[H])C([H])([H])[C@]([H])(OC(=O)C([H])([H])[H])C(\[H])=C(/C([H])([H])[H])C([H])([H])C([H])([H])[C@@]([H])(OC(=O)C([H])([H])[H])[C@]1(OC(=O)C([H])([H])C1([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C1=C([H])OC([H])=C1[H],0,8,460.567,69,small
471,25311.csv,[H]O[C@@]1([H])C([H])([H])[C@]2(C([H])([H])[H])C([H])([H])[C@]3([H])C([H])([H])[C@]3(C([H])([H])[H])[C@@]2([H])C([H])([H])[C@@]1([H])C(O[H])(C([H])([H])[H])C([H])([H])[H],0,0,238.371,43,small
472,25311.csv,[H]O[C@@]1([H])C([H])([H])[C@]2(C([H])([H])[H])C([H])([H])[C@]3([H])C([H])([H])[C@]3(C([H])([H])[H])[C@@]2([H])C([H])([H])[C@@]1([H])C(O[H])(C([H])([H])[H])C([H])([H])[H],0,6,238.371,43,small
473,25371.csv,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])[C@]2([H])C([H])=C([H])[C@@]3([H])[C@@]4([H])C([H])=C([H])[C@]([H])([C@]5([H])[C@]([H])(C([H])([H])C6=C([H])C([H])=C7OC([H])([H])OC7=C6[H])[C@@]([H])(C([H])([H])C(=O)O[H])[C@]45[H])[C@@]3([H])[C@]2([H])[C@@]1([H])C([H])([H])C1=C([H])C([H])=C2OC([H])([H])OC2=C1[H],0,8,624.73,86,medium
474,25446.csv,[H]O[C@@]1([H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])[C@]34OO[C@]2(C([H])([H])C(=O)C3=C2C([H])([H])C([H])([H])[C@]([H])([C@@]([H])(C(\[H])=C(/[H])[C@]([H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])[C@@]2(C([H])([H])[H])C([H])([H])C4([H])[H])C1([H])[H],0,8,442.64,74,small
475,25639.csv,[H]C1=C([H])C2=C(C([H])=N1)C(=O)C1=NC([H])=C([H])C3=C1C2=NC1=C3C([H])=C([H])C([H])=C1[H],0,0,283.29,31,small
476,25639.csv,[H]C1=C([H])C2=C(C([H])=N1)C(=O)C1=NC([H])=C([H])C3=C1C2=NC1=C3C([H])=C([H])C([H])=C1[H],0,5,283.29,31,small
477,25670.csv,[H]OC([H])([H])[C@]12O[C@@]1([H])[C@@]1([H])[C@@]3([H])O[C@]45O[C@@]3(C(=C([H])[H])C([H])([H])[H])C([H])([H])[C@@]([H])(C([H])([H])OC(=O)C3=C([H])C([H])=C([H])C([H])=C3[H])[C@]1(O4)[C@]1([H])[C@]([H])([C@]([H])(C([H])([H])[H])[C@]([H])(OC(=O)C3=C([H])C([H])=C([H])C([H])=C3[H])[C@@]1(O[H])[C@]2([H])O[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C5([H])[H],0,8,758.905,109,medium
478,25834.csv,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(O[C@@]2([H])[C@]([H])(O[H])C([H])([H])[C@@]3(C([H])([H])[H])[C@@]([H])(C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])[C@]3([H])C([H])([H])C([H])=C3[C@@]5([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@]5(C(=O)O[C@]5([H])O[C@@]([H])(C([H])([H])[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@@]5([H])O[H])C([H])([H])C([H])([H])[C@@]43C([H])([H])[H])C2(C([H])([H])[H])C([H])([H])[H])[C@]([H])(O[H])[C@@]([H])(O[C@]2([H])OC([H])([H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]2([H])O[C@]2([H])OC([H])([H])[C@@]([H])(O[H])[C@@]([H])(O[H])[C@]2([H])O[H])[C@]1([H])O[H],1,8,1045.223,157,large
479,25849.csv,[H]OC(C([H])([H])[H])(C([H])([H])[H])[C@]1([H])OC2=C(C(=O)C3=C([H])C([H])=C([H])C([H])=C3[H])C(=O)[C@]3(C(=O)[C@]2([H])[C@@](C([H])([H])[H])(C([H])([H])C1([H])[H])[C@]([H])(C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])C3([H])[H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H],0,8,518.694,80,medium
480,25873.csv,[H]OC1=C([H])C2=C(C([H])=C1O[H])C1=C([H])C([H])=C3C([H])=C([H])C(=O)C4=C3C1=C(O2)C(O[H])=C4[H],0,2,318.284,34,small
481,25873.csv,[H]OC1=C([H])C2=C(C([H])=C1O[H])C1=C([H])C([H])=C3C([H])=C([H])C(=O)C4=C3C1=C(O2)C(O[H])=C4[H],0,4,318.284,34,small
482,25900.csv,[H]O[C@]1([H])O[C@@]2([H])[C@]([H])(Cl)C([H])=C([H])C(=O)[C@]2(O[H])C([H])([H])[C@]1([H])N([H])C(=O)C(\[H])=C(/[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(\[H])=C(/[H])C([H])([H])[H],0,2,411.926,58,small
483,26083.csv,[H]O[C@]1(C(=C([H])C(=O)[C@]2([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[C@]12[H])C1=C([H])C2=C(C([H])=C1[H])[C@@](O[H])(C([H])([H])[H])[C@@]1([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[C@@]1([H])C2=O)C([H])([H])[H],0,8,436.592,68,small
484,26167.csv,[H]OC(=O)C(=C(/[H])[C@]1([H])C(=C([H])C([H])([H])[C@@]1([H])C(=C1/C(=O)C([H])([H])[C@]2([H])[C@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]1([H])C(C(=O)C([H])([H])C([H])([H])[C@]21C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])\C([H])([H])[H])C(=O)C([H])([H])[H])\C([H])([H])[H],0,8,480.645,75,small
485,26173.csv,[H]OC([H])([H])[C@@]1(C([H])([H])[H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])[C@]3([H])C([H])([H])C(=O)\C(=C(\C(\[H])=C(/[H])[C@]4([H])[C@]([H])(C([H])([H])C([H])([H])[C@]4(O[H])C([H])([H])[H])C(O[H])(C([H])([H])[H])C([H])([H])[H])/C([H])([H])[H])[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]12[H],0,8,488.709,83,small
486,26402.csv,[H]O[C@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]2([H])[C@]([H])([C@@]1([H])[N+]#[C-])[C@]([H])(C([H])([H])C([H])([H])[C@@]2(N=C=S)C([H])([H])[H])[C@@]1(OC(C([H])([H])[H])(C([H])([H])[H])[C@]([H])(Cl)C([H])([H])C1([H])[H])C([H])([H])[H],0,0,425.038,61,small
487,26698.csv,[H]C([H])=C1[C@]2([H])C([H])([H])C([H])([H])[C@@]3(C([H])([H])[H])[C@@]([H])(OC(=O)C([H])([H])[C@]13O[C@@]1([H])C([H])([H])C(=O)C(C([H])([H])[H])(C([H])([H])[H])[C@]([H])(C([H])([H])C(=O)OC([H])([H])[H])[C@@]21C([H])([H])[H])C(=O)C([H])([H])[H],0,8,446.54,66,small
488,26789.csv,[H]OC(=O)C([H])([H])C([H])([H])[C@]1(C([H])([H])[H])[C@@]2([H])C(=C([H])C([H])([H])[C@@]1([H])C(=C([H])[H])C([H])([H])[H])[C@@]1(C(=C([H])[H])C([H])([H])C([H])([H])[C@@]1(C([H])([H])[H])[C@]([H])(C([H])([H])[H])C([H])([H])C(=O)[C@@]1([H])C([H])([H])C(=C([H])C([H])([H])[C@@]1(C(=O)O[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H],0,8,618.899,103,medium
489,26965.csv,[H]OC1=C(OC([H])([H])[H])C([H])=C(C([H])=C1[H])[C@@]([H])(O[H])[C@]([H])(OC1=C(O[H])C([H])=C(\C([H])=C(/[H])C([H])([H])[H])C([H])=C1[H])C([H])([H])[H],0,0,330.38,46,small
490,27142.csv,[H]OC1=C([H])C(O[H])=C(C(=O)C([H])([H])[H])C2=C1C([H])([H])[C@]1(O2)O[C@]([H])(C([H])([H])O[H])[C@]([H])(O[H])[C@]1([H])O[H],0,1,312.274,38,small
491,27178.csv,[H]OC([H])([H])[C@](O[H])(C([H])([H])[H])[C@]([H])(O[H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])[C@]1([H])C([H])([H])C([H])([H])[C@@]2(C3=C([H])C([H])([H])[C@@]4([H])C(C(=O)C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])[C@]3([H])C([H])([H])C([H])([H])[C@@]12C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],0,8,474.726,84,small
492,27191.csv,[H]O[C@]([H])(C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@]2(C3=C([H])C([H])([H])[C@@]4([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])[C@]33O[C@]3([H])C([H])([H])[C@]12C([H])([H])[H])C([H])([H])[H],0,8,456.711,81,small
493,27265.csv,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(O[C@]2([H])OC([H])=C([H])[C@@]3(O[H])[C@]([H])(O[H])[C@]([H])(O[H])C(=C([H])[H])[C@@]23[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H],1,5,362.331,47,small
494,27394.csv,[H]O[C@]1([H])[C@]23O[C@]2(OC(=O)[C@]3([H])C([H])([H])[H])C([H])([H])C2=C([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])[C@@]12C([H])([H])[H],0,4,264.321,39,small
495,27462.csv,[H]O[C@]1(C([H])([H])[H])C([H])([H])C(=O)C2=C3C(O[C@@]4([H])O[C@]3([H])C3=C4C(OC([H])([H])[H])=C([H])C([H])=C3[H])=C([H])C([H])=C2C1([H])[H],0,2,338.359,43,small
496,27526.csv,[H]O[C@@]([H])(C([H])([H])C([H])([H])OC(=O)C([H])([H])[H])[C@@]1([H])OC(=O)C([H])=C(OC([H])([H])[H])C1([H])[H],0,1,244.243,33,small
497,27553.csv,[H]O[C@@]1([H])C([H])([H])[C@@]2([H])C(O[C@]3([H])C([H])([H])C(=O)O[C@]23[C@@]([H])(O[H])[C@]23O[C@](O[H])(C(=O)[C@]12[H])[C@@]1([H])[C@@]([H])([C@@]([H])(C(\[H])=C2/OC(=O)C(=C2[H])C([H])([H])[H])C([H])([H])[H])[C@@]1(C([H])([H])[H])C([H])([H])C3([H])[H])(C([H])([H])[H])C([H])([H])[H],0,8,544.597,75,medium
498,27666.csv,[H]O[C@@]1([H])C2=C([H])C(C(=O)OC([H])([H])[H])=C(O2)C([H])([H])[C@@]([H])(C(=C([H])[H])C([H])([H])[H])C([H])([H])\C([H])=C(C(=O)OC([H])([H])[H])/C([H])([H])C(=O)C([H])([H])[C@]1(O[H])C([H])([H])[H],0,0,420.458,58,small
499,27717.csv,[H]\C(=C1/C([H])([H])[N@+]2(C([H])([H])[H])C([H])([H])C([H])([H])[C@]34C5=C([H])C([H])=C([H])C([H])=C5N5[C@]([H])(C(=O)OC([H])([H])[H])[C@@]1([H])C([H])([H])[C@@]2([H])[C@]35O[C@@]1(OC([H])([H])[C@@]2([H])[C@@]3([H])N(C([H])([H])[H])[C@]([H])(C5=C(C6=C(C([H])=C([H])C([H])=C6[H])N5C([H])([H])[H])C3([H])[H])C([H])([H])[C@@]2([H])[C@]1([H])C4([H])[H])C([H])([H])[H])C([H])([H])[H],0,8,675.894,101,medium
500,27728.csv,[H]O[C@]12C(=O)C3=C([C@]([H])(O[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])[C@]3([H])OC(=O)C([H])=C3C([H])([H])[H])C([H])=C(C([H])([H])[H])C([H])([H])[H])[C@@]([H])(C([H])([H])[H])[C@]1([H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])[H],0,8,414.542,64,small
501,27865.csv,[H]O[C@]1([H])C([H])([H])[C@]([H])(OC(=O)C(\[H])=C(/[H])C2=C([H])C([H])=C([H])C([H])=C2[H])[C@@]2(C([H])([H])[H])[C@@]3([H])[C@@]([H])(OC([H])([H])[C@]13C([H])([H])[H])[C@@]1([H])O[C@@]3([H])C(=C(C([H])([H])[H])[C@]([H])(C4=C([H])C([H])([H])OC4=O)C3([H])[H])[C@@]1(C([H])([H])[H])[C@@]2([H])C([H])([H])C(=O)OC([H])([H])[H],0,8,618.723,87,medium
502,28005.csv,[H]O[C@@]([H])(C([H])([H])C([H])([H])[C@]1(C([H])([H])[H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@@]2(C(=C([H])[H])[C@]([H])(C([H])([H])[C@@]3([H])C(=O)N(C4=C3C([H])=C([H])C([H])=C4[H])C(C([H])=C([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@@]12[H])C([H])([H])[H])C(O[H])(C([H])([H])[H])C([H])([H])[H],0,8,523.758,87,medium
503,28031.csv,[H]OC(=O)C([H])([H])[C@@](O[H])(C(=O)O[H])C([H])([H])C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])C1=C([H])C([H])=C(O[C@@]2([H])O[C@@]([H])(C([H])([H])O[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]2([H])O[H])C([H])=C1[H],1,1,492.477,63,small
504,28091.csv,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])N1C([H])=C2C3=C(C(=O)C(=C(/[H])C([H])([H])[H])\C([H])([H])[H])C(=O)O[C@@]3(C(=O)C(Cl)=C2C([H])=C1\C([H])=C(/[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H],0,8,499.991,65,small
505,28140.csv,[H]OC1=C(C([H])=C(C2=C1C(=O)O[C@]([H])([C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])[C@@]2([H])O[H])C([H])([H])[H])C([H])([H])[H],0,5,264.321,39,small
506,28425.csv,[H]O[C@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@]2([H])[C@@]1([H])C([H])([H])C1=C(C(=O)O[C@@]1(OC([H])([H])[H])C([H])([H])[C@]2(O[H])C([H])([H])[H])C([H])([H])[H],0,1,296.363,45,small
507,28545.csv,[H]OC(=O)C([H])([H])N([H])[C@@]([H])(C1=C(O[H])C([H])=C([H])C2=C1C1=C(N2[H])[C@@]([H])(N([H])[C@]([H])(C(=O)O[H])C1([H])[H])C([H])([H])[H])C([H])([H])[H],0,7,347.371,46,small
508,28545.csv,[H]OC(=O)C([H])([H])N([H])[C@@]([H])(C1=C(O[H])C([H])=C([H])C2=C1C1=C(N2[H])[C@@]([H])(N([H])[C@]([H])(C(=O)O[H])C1([H])[H])C([H])([H])[H])C([H])([H])[H],0,7,347.371,46,small
509,28545.csv,[H]OC(=O)C([H])([H])N([H])[C@@]([H])(C1=C(O[H])C([H])=C([H])C2=C1C1=C(N2[H])[C@@]([H])(N([H])[C@]([H])(C(=O)O[H])C1([H])[H])C([H])([H])[H])C([H])([H])[H],0,3,347.371,46,small
510,28593.csv,[H]O[C@]12N3C(=O)C([H])=C1[C@@]1([H])[C@@]([H])(C(=O)O[C@@]1([H])[C@]([H])(C([H])([H])C([H])([H])[H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])[H],0,0,305.374,45,small
511,28626.csv,[H]OC(=O)C1=C(C2=C(OC(=O)C3=C(O2)C([H])=C(O[H])C([H])=C3C([H])([H])[H])C([H])=C1O[H])C([H])([H])[H],0,5,316.265,35,small
512,29074.csv,[H]OC1=C([H])C2=C(C([H])=C1O[H])[C@@]([H])(C1=C([H])C(O[H])=C(O[H])C([H])=C1[H])[C@]([H])(N([H])C(=O)C([H])([H])[H])[C@@]1(OC3=C(O[C@]21[H])C([H])=C([H])C(=C3[H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H])N([H])C(=O)C([H])([H])[H],0,8,577.59,73,medium
513,29101.csv,[H]O[C@]1([H])C(=O)C([H])=C(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])[C@]12C([H])([H])[H])[C@]([H])(C([H])([H])[H])C([H])([H])C(=O)C([H])=C(C([H])([H])[H])C([H])([H])[H],0,2,318.457,53,small
514,29230.csv,[H]O[C@@]12C([H])=C([H])C([H])([H])[C@]3([H])C(=O)OC([H])([H])[C@@]13C([H])([H])C([H])([H])[C@]1([H])C(=O)O[C@@]([H])(C3=C([H])OC([H])=C3[H])C([H])([H])[C@]21C([H])([H])[H],0,0,358.39,48,small
515,29230.csv,[H]O[C@@]12C([H])=C([H])C([H])([H])[C@]3([H])C(=O)OC([H])([H])[C@@]13C([H])([H])C([H])([H])[C@]1([H])C(=O)O[C@@]([H])(C3=C([H])OC([H])=C3[H])C([H])([H])[C@]21C([H])([H])[H],0,1,358.39,48,small
516,29235.csv,[H]OC([H])([H])[C@](O[H])(C1=C([H])C2=C(C([H])=C1[H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@](C([H])([H])[H])(C([H])([H])O[H])[C@]1([H])C([H])([H])C2([H])[H])C([H])([H])[H],0,8,318.457,53,small
517,29314.csv,[H]O[C@@]([H])([C@@]([H])(C1=C([H])[C@@]([H])(O[C@]2([H])O[C@@]([H])(C([H])([H])[H])[C@@]([H])(O[H])[C@@]([H])(O[H])C2([H])[H])[C@]([H])(C([H])([H])C([H])([H])[H])[C@]([H])(O1)C([H])([H])[H])C([H])([H])[H])[C@]([H])(C([H])([H])[H])[C@@]1([H])OC(=O)\C([H])=C(\[H])/C(/[H])=C([H])/[C@]([H])(C([H])([H])[H])[C@]([H])(OC(=O)\C([H])=C(\[H])/C(/[H])=C([H])\[C@]1([H])C([H])([H])[H])[C@@]([H])(C([H])([H])[H])[C@@]([H])(O[H])[C@]([H])(C([H])([H])[H])[C@]1(O[H])O[C@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])C([H])([H])[H])[C@]([H])(O[C@]2([H])O[C@@]([H])(C([H])([H])[H])[C@@]([H])(O[H])[C@@]([H])(O[H])C2([H])[H])C1([H])[H],0,8,1007.265,157,large
518,29336.csv,[H]O[C@@]1([H])[C@]([H])(OC(=O)C([H])([H])[H])[C@@]2(O[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(OC(=O)C([H])([H])[H])[C@]2(C([H])([H])[H])[C@@]2([H])C([H])([H])[C@@]3(OC([H])([H])[H])O[C@]([H])(OC([H])([H])[H])C([H])=C3C(=C([H])[H])[C@]12[H],0,8,494.581,73,small
519,29352.csv,[H]OC(=O)C1=C([H])[N+](=C([H])C(\C([H])=C(/[H])[C@]2([H])C(=C([H])O[C@@]([H])(O[C@]3([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]3([H])O[H])[C@]2([H])C([H])=C([H])[H])C([O-])=O)=C1[H])[C@]([H])(C(=O)O[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],1,8,593.582,77,medium
520,29457.csv,[H]OC1=C([H])C2=C(C([H])=C1C([H])([H])[H])C([H])([H])[C@@]([H])(O[H])[C@]1([H])C(C(=O)C([H])([H])C([H])([H])[C@@]21C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],0,0,288.387,45,small
521,29543.csv,[H]O[C@]([H])(C([H])([H])[H])[C@]1([H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])[C@]([H])(C([H])([H])C([H])([H])[C@]4([H])[C@@]5(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]([H])(O[H])C(C([H])([H])[H])(C([H])([H])[H])[C@]5([H])C([H])([H])C([H])([H])[C@@]34C([H])([H])[H])[C@@]12[H],0,8,430.717,81,small
522,29595.csv,[H]O[C@@]12O[C@@]([H])(C([H])([H])[C@@]3([H])C(O[C@]4([H])C([H])([H])C(=O)O[C@]134)(C([H])([H])[H])C([H])([H])[H])[C@@]1([H])[C@@]3(O[H])C(=O)O[C@@]21C([H])([H])C([H])([H])[C@@](C(=O)[C@]([H])(C(\[H])=C1/OC(=O)C(=C1[H])C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])C3([H])[H],0,8,558.58,74,medium
523,29963.csv,[H]OC([H])([H])[C@@]12O[C@@]3([H])C([H])([H])[C@]1([H])C([H])([H])[C@@]1(C([H])([H])C(=O)[C@]4([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]([H])(O[H])C([H])([H])[C@]([H])(OC(=O)C([H])([H])[H])[C@@]4(C([H])([H])[H])[C@]31[H])[C@]2([H])OC(=O)C([H])([H])[H],0,8,450.528,66,small
524,29968.csv,[H]O[C@@]1(C(=O)C2=C(C(=O)[C@@]([H])(C([H])([H])[H])[C@]3([H])[C@]4([H])[C@]([H])(C([H])([H])C([H])([H])C(=C([H])[H])[C@@]23[H])C4(C([H])([H])[H])C([H])([H])[H])C1([H])[H])C([H])([H])[H],0,0,314.425,49,small
525,30181.csv,[H]OC([H])([H])C1=C([H])[C@@]2([H])[C@@]3([H])[C@@](OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])([C@]([H])(OC(=O)C(=C(/[H])C([H])([H])[H])\C([H])([H])[H])[C@@]([H])(C([H])([H])[H])[C@]2(O[H])[C@]2([H])C([H])=C(C(=O)[C@]2([H])C1([H])[H])C([H])([H])[H])C3(C([H])([H])[H])C([H])([H])[H],0,8,584.794,94,medium
526,30202.csv,[H]OC1=C([H])C(O[H])=C(C([H])=C1C(C([H])=C([H])[H])(C([H])([H])[H])C([H])([H])[H])[C@@]1(O[H])C(=O)C2=C(O[H])C(=C(O[H])C([H])=C2OC1([H])[H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H],0,8,440.492,60,small
527,30221.csv,[H]O[C@@]12C3=C([H])C([H])=C([H])C([H])=C3N3C(=O)C([H])([H])C([H])([H])[C@@]4(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])[C@@]234,0,0,312.413,47,small
528,30393.csv,COC1=CC2=C(O[C@@H](CC2)C2=CC=C(O)C(O)=C2)C=C1OC,0,0,302.326,40,small
529,30648.csv,[H]O[C@]12O[C@]3(C(=C([H])C(C([H])([H])[H])(C([H])([H])[H])C3([H])[H])C([H])=C1C([H])([H])[H])[C@]([H])(C([H])([H])[H])C([H])([H])C2([H])[H],0,1,234.339,39,small
530,30759.csv,[H]O[C@@]1([H])C(=O)O[C@@]([H])(C2=C([H])OC([H])=C2[H])[C@]2(C1=C1[C@]([H])(OC(=O)C([H])([H])[H])[C@]3(O[H])C(=O)[C@](C([H])([H])[H])([C@@]1([H])C([H])([H])C2([H])[H])[C@@]([H])(C([H])([H])C(=O)OC([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])[C@]3([H])OC(=O)C(=C(/[H])C([H])([H])[H])\C([H])([H])[H])C([H])([H])[H],0,8,642.698,88,medium
531,29794.csv,CCCCCC[C@H]1[C@@H]2C[C@@H]3[C@H]4[C@@H]2[C@@H]1C=C[C@H]4C(=C[C@@H]3O)C(O)=O,0,0,316.441,51,small
532,20582.csv,C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC(=O)[C@H]4[C@@]3(C)CC[C@H]3C(C)(C)[C@]5(O)CC[C@]43CO5)[C@@H]2[C@H]1C)C(O)=O,0,8,484.677,79,small
533,20221.csv,C[C@H]1C[C@@H]2OC(=O)[C@H]3[C@@H]2[C@]1(O)CO[C@@H]3O,0,8,214.217,29,small
534,28998.csv,CC[C@H](C)[C@@]12O[C@@H]3[C@@]4(O)[C@@H](OC(=O)C(\C)=C\C)[C@]5(C)C[C@@]4(O)[C@@](C)([C@H]5CC(=O)OC)[C@]4(CC[C@@]5(C)[C@@H](OC(=O)C=C5[C@@]34O1)C1=COC=C1)O2,0,8,682.763,95,medium
535,11007.csv,CC(C)(O)CCC1=C(O)C=CC2=C1C(=O)C1=C(O)C=C(O)C=C1O2,0,0,330.336,42,small
536,11007.csv,CC(C)(O)CCC1=C(O)C=CC2=C1C(=O)C1=C(O)C=C(O)C=C1O2,0,5,330.336,42,small
537,07926.csv,COC1=CC(=CC=C1O)C1=C(C2=CC3=C(OC(=C3)C3=CC(O)=CC(O)=C3)C(OC)=C2O1)C1=CC(O)=CC(O)=C1,0,8,526.497,61,medium
538,12869.csv,COC(=O)C[C@@H]1C[C@H](C)CC(=N1)C1=CCCN2CCC[C@H]12,0,8,290.407,47,small
539,05050.csv,NC1=NC=C(N1)[C@H](CCNC(=O)C1=CC(Br)=C(Br)N1)C1=C(\C=C\CNC(=O)C2=CC(Br)=C(Br)N2)N=C(N)N1,0,8,778.102,60,medium
540,21634.csv,CO[C@H]1C[C@H](O[C@H]2CC[C@]3(C)[C@H]4CC[C@]5(C)[C@H](CC[C@]5(O)[C@H]4[C@H](C=O)[C@@]3(O)C2)[C@H](C)O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)O[C@H](C)[C@H]1O[C@@H]1O[C@H](C)[C@@H](OC(=O)C(\C)=C\C)[C@H](OC)[C@H]1O,1,8,915.08,138,medium
541,14493.csv,OC1=CC=C(C=C1)C(=O)C1=NC=CC2=C1NC1=C2C=C(Br)C=C1,0,2,367.202,34,small
